run_id,state,circuit_depth,cx_count,bin,phase,prob_raw,prob_mitigated,prob_noisy_sim,err_raw,err_mitigated,err_noisy_sim
aggregated,orthogonal,220,245,13,0.8125,0.3831380208333333,0.3831380208333333,0.36398111979166664,0.005583892186981915,0.005583892186981915,0.006142281405680107
aggregated,orthogonal,220,245,8,0.5,0.19580078125,0.19580078125,0.1860107421875,0.003991780100400626,0.003991780100400626,0.004390958110440688
1,orthogonal,220,245,13,0.8125,0.376953125,0.39580078125,0.35810546875,0.0075722346075218225,0.0075722346075218225,0.008329458068274006
1,orthogonal,220,245,8,0.5,0.201171875,0.21123046875,0.19111328125,0.006263691092385245,0.006263691092385245,0.0068900602016237706
1,orthogonal,220,245,3,0.1875,0.391845703125,0.41143798828125,0.37225341796875,0.00762753940916389,0.00762753940916389,0.00839029335008028
1,orthogonal,220,245,7,0.4375,0.00341796875,0.0035888671875000003,0.0032470703124999997,0.0009119280955594629,0.0009119280955594629,0.0010031209051154092
1,orthogonal,220,245,9,0.5625,0.003662109375,0.00384521484375,0.00347900390625,0.0009438196282682814,0.0009438196282682814,0.0010382015910951096
1,orthogonal,220,245,14,0.875,0.004150390625,0.00435791015625,0.00394287109375,0.001004526484310216,0.001004526484310216,0.0011049791327412378
1,orthogonal,220,245,4,0.25,0.003662109375,0.00384521484375,0.00347900390625,0.0009438196282682814,0.0009438196282682814,0.0010382015910951096
1,orthogonal,220,245,15,0.9375,0.001220703125,0.00128173828125,0.00115966796875,0.0005455817317288437,0.0005455817317288437,0.0006001399049017282
1,orthogonal,220,245,6,0.375,0.0029296875,0.0030761718750000003,0.0027832031249999997,0.0008444881654065986,0.0008444881654065986,0.0009289369819472585
1,orthogonal,220,245,5,0.3125,0.001220703125,0.00128173828125,0.00115966796875,0.0005455817317288437,0.0005455817317288437,0.0006001399049017282
1,orthogonal,220,245,2,0.125,0.001708984375,0.0017944335937500001,0.0016235351562499999,0.0006453831959243628,0.0006453831959243628,0.0007099215155167991
1,orthogonal,220,245,0,0.0,0.0009765625,0.001025390625,0.000927734375,0.00048804277318479847,0.00048804277318479847,0.0005368470505032783
1,orthogonal,220,245,12,0.75,0.004638671875,0.00487060546875,0.00440673828125,0.0010617132425165383,0.0010617132425165383,0.0011678845667681922
1,orthogonal,220,245,11,0.6875,0.00146484375,0.0015380859375000002,0.0013916015624999998,0.0005975817933171346,0.0005975817933171346,0.000657339972648848
1,orthogonal,220,245,10,0.625,0.000732421875,0.0007690429687500001,0.0006958007812499999,0.000422709080916316,0.000422709080916316,0.0004649799890079476
1,orthogonal,220,245,1,0.0625,0.000244140625,0.00025634765625,0.00023193359375,0.00024411082085840083,0.00024411082085840083,0.00026852190294424094
2,orthogonal,220,245,3,0.1875,0.388671875,0.40810546875000003,0.36923828124999997,0.007616382947638224,0.007616382947638224,0.008378021242402047
2,orthogonal,220,245,8,0.5,0.19384765625,0.2035400390625,0.1841552734375,0.0061767334994112764,0.0061767334994112764,0.006794406849352405
2,orthogonal,220,245,13,0.8125,0.38818359375,0.4075927734375,0.3687744140625,0.007614636452519375,0.007614636452519375,0.008376100097771313
2,orthogonal,220,245,14,0.875,0.001953125,0.00205078125,0.00185546875,0.0006898592868321115,0.0006898592868321115,0.0007588452155153227
2,orthogonal,220,245,12,0.75,0.00439453125,0.0046142578125000005,0.0041748046874999995,0.0010335225132637607,0.0010335225132637607,0.0011368747645901368
